year,keyword,mention,count
2018,topraktaki organik madde miktarı,bekirpakdemirli,1
2018,topraktaki organik madde miktarı,irfandonat,1
2018,topraktaki organik madde miktarı,nihadagenc,1
2018,topraktaki organik madde miktarı,tuncaliku,1
2018,yeşil gübreleme,YouTube,2
2018,yeşil gübreleme,BrcAkalay,1
2018,yeşil gübreleme,EmlakYonetim,1
2018,yeşil gübreleme,Emlakisletmeler,1
2018,yeşil gübreleme,FarmersGov,1
2018,yeşil gübreleme,HasanDurhat,1
2018,yeşil gübreleme,PARKBAHCELER,1
2018,yeşil gübreleme,aihsan_goker,1
2018,yeşil gübreleme,besicikhk,1
2018,yeşil gübreleme,ekonomikanaliz,1
2018,yeşil gübreleme,ekremerguder,1
2018,yeşil gübreleme,gurseltekin34,1
2018,yeşil gübreleme,hscn,1
2018,yeşil gübreleme,mehmettuluce4,1
2018,yeşil gübreleme,sinanttepe,1
2018,yeşil gübreleme,tarimyazari,1
2019,bütüncül yönetim,duran_yadigar,2
2019,bütüncül yönetim,haydiniksar,2
2019,bütüncül yönetim,AnadoluMeralari,1
2019,bütüncül yönetim,FikirMasasi,1
2019,bütüncül yönetim,GokhanOzertan,1
2019,bütüncül yönetim,HakanGokalp71,1
2019,bütüncül yönetim,Hurriyet,1
2019,bütüncül yönetim,HuseyinSozlu,1
2019,bütüncül yönetim,OvacikBelediye,1
2019,bütüncül yönetim,SuYonetimi,1
2019,bütüncül yönetim,TkbbOrgTr,1
2019,bütüncül yönetim,Yalcinbayer,1
2019,bütüncül yönetim,Yudheyn,1
2019,bütüncül yönetim,akpartiistanbul,1
2019,bütüncül yönetim,aysunthesutcu,1
2019,bütüncül yönetim,ekrem_imamoglu,1
2019,bütüncül yönetim,ilay_aksoy,1
2019,bütüncül yönetim,naci_agbal,1
2019,bütüncül yönetim,serhatgerger,1
2019,bütüncül yönetim,yasintekelii,1
2019,bütüncül yönetim,zabeyazgul,1
2019,monokültür tarım,FatihMacoglu,2
2019,monokültür tarım,mehmets72019682,2
2019,monokültür tarım,LivaneliZulfu,1
2019,monokültür tarım,SadiUzunoglu,1
2019,monokültür tarım,_burkmez,1
2019,monokültür tarım,cemseymen,1
2019,monokültür tarım,davutgoksu,1
2019,monokültür tarım,filipflopp,1
2019,monokültür tarım,firatklnder,1
2019,monokültür tarım,gizemuzuner_,1
2019,monokültür tarım,mehmettuluce4,1
2019,monokültür tarım,mek_project,1
2019,monokültür tarım,mert__firat,1
2019,monokültür tarım,tuncaliku,1
2019,onarıcı tarım,Yudheyn,13
2019,onarıcı tarım,iklim_ce,5
2019,onarıcı tarım,AnadoluMeralari,4
2019,onarıcı tarım,undpturkiye,4
2019,onarıcı tarım,AshokaTurkiye,2
2019,onarıcı tarım,CanKazaz_,2
2019,onarıcı tarım,dasdasistanbul,2
2019,onarıcı tarım,mrtnbernhard,2
2019,onarıcı tarım,sdgiaorg,2
2019,onarıcı tarım,AOC,1
2019,onarıcı tarım,Aksam,1
2019,onarıcı tarım,NilgunEngin,1
2019,onarıcı tarım,Safi_Mera,1
2019,onarıcı tarım,YouTube,1
2019,onarıcı tarım,ecapa_aklinizi,1
2019,onarıcı tarım,galeridacristat,1
2019,onarıcı tarım,mahirilgaz,1
2019,onarıcı tarım,melisalphan,1
2019,onarıcı tarım,mert__firat,1
2019,onarıcı tarım,seferikadinlar,1
2019,onarıcı tarım,sevimlicerenli,1
2019,onarıcı tarım,sppiica,1
2019,onarıcı tarım,tuncaliku,1
2019,onarıcı tarım,vegandilek,1
2019,permakültür,yesilodak,20
2019,permakültür,mehmettuluce4,7
2019,permakültür,ecapa_aklinizi,6
2019,permakültür,cemseymen,5
2019,permakültür,izmir_ilmem,5
2019,permakültür,ziyaselcuk,5
2019,permakültür,AyseGzc,4
2019,permakültür,ekrem_imamoglu,4
2019,permakültür,yurtguzel,4
2019,permakültür,MemCesme,3
2019,permakültür,YouTube,3
2019,permakültür,ecziyigelecek,3
2019,permakültür,istanbulbienali,3
2019,permakültür,izmir_mem_arge,3
2019,permakültür,melisalphan,3
2019,permakültür,memleventyazici,3
2019,permakültür,tcmeb,3
2019,permakültür,AlperTasdelen06,2
2019,permakültür,Basaksehir_Mem,2
2019,permakültür,BugdayDernegi,2
2019,permakültür,Istanbul_ILMEM,2
2019,permakültür,KontAlmasy,2
2019,permakültür,TunaEmren,2
2019,permakültür,apelasyon,2
2019,permakültür,bekirpakdemirli,2
2019,permakültür,cemrekurug,2
2019,permakültür,gocekyat,2
2019,permakültür,hsoneryalcin,2
2019,permakültür,iksv_istanbul,2
2019,permakültür,irazcandas,2
2019,permakültür,itupermakultur,2
2019,permakültür,izekier53,2
2019,permakültür,mansuryavas06,2
2019,permakültür,okuSalar,2
2019,permakültür,robink78,2
2019,permakültür,serdildara,2
2019,permakültür,tuncaliku,2
2019,permakültür,tuncsoyer,2
2019,permakültür,veganzulal,2
2019,permakültür,6155NURI,1
2019,permakültür,83ejdr,1
2019,permakültür,AliKoc_edu,1
2019,permakültür,ArifSayik,1
2019,permakültür,AtolyeUrania,1
2019,permakültür,Aysegul_Kaban,1
2019,permakültür,BlogcuAnne,1
2019,permakültür,DILEKYURUK,1
2019,permakültür,Dadaloglu_0180,1
2019,permakültür,DilekKARACELIK,1
2019,permakültür,EnverYucel,1
2019,permakültür,FatihMacoglu,1
2019,permakültür,FlutureMort,1
2019,permakültür,GokhanOzertan,1
2019,permakültür,Gokhan__Gurses,1
2019,permakültür,GuventurkKasim,1
2019,permakültür,Hacer34_61,1
2019,permakültür,IsilBoy,1
2019,permakültür,KanagaWebSeries,1
2019,permakültür,Kanal5TR,1
2019,permakültür,KomunistBaskann,1
2019,permakültür,LimonHaber,1
2019,permakültür,LuckySpringFar1,1
2019,permakültür,MIKDAR34,1
2019,permakültür,MedeniyetiTohum,1
2019,permakültür,Nesin_Vakfi,1
2019,permakültür,OdtuSavunulmali,1
2019,permakültür,Orsatramola,1
2019,permakültür,PKolektifi,1
2019,permakültür,Pelina_btc,1
2019,permakültür,RadissonBlu_Sis,1
2019,permakültür,Rotary2430Bolge,1
2019,permakültür,RuzgarKitabevi,1
2019,permakültür,SefiBolge,1
2019,permakültür,SimoneKaslowski,1
2019,permakültür,TARSENSRD,1
2019,permakültür,TCTarim,1
2019,permakültür,TUSIAD,1
2019,permakültür,TanerAksel,1
2019,permakültür,Tanolcayy,1
2019,permakültür,TvkYurekli_Kral,1
2019,permakültür,UmDo3,1
2019,permakültür,Yksel37726202,1
2019,permakültür,ZeytinOkulu,1
2019,permakültür,_Hayalet___,1
2019,permakültür,barbarosansalfn,1
2019,permakültür,bk_nakkastepe,1
2019,permakültür,bucamilliegitim,1
2019,permakültür,ceydyec,1
2019,permakültür,creative_teachr,1
2019,permakültür,cumhuriyetgzt,1
2019,permakültür,dagozlem,1
2019,permakültür,ecetarifesi,1
2019,permakültür,egtkonus,1
2019,permakültür,ekbicyeic,1
2019,permakültür,elcinarabaci,1
2019,permakültür,elmannderr,1
2019,permakültür,erknoncn,1
2019,permakültür,faiktoy,1
2019,permakültür,fenniziraatci,1
2019,permakültür,feznmg,1
2019,permakültür,galeridacristat,1
2019,permakültür,gbayar9,1
2019,permakültür,gmail,1
2019,permakültür,guzide_egitim,1
2019,permakültür,habergundemim35,1
2019,permakültür,halilbabilli,1
2019,permakültür,haluklevent,1
2019,permakültür,hemidactylus,1
2019,permakültür,hilmiturkmen34,1
2019,permakültür,hurriyet,1
2019,permakültür,istek_bilge,1
2019,permakültür,isteneast,1
2019,permakültür,kadikoybelediye,1
2019,permakültür,karahanl1071,1
2019,permakültür,keytarim,1
2019,permakültür,killerrkoala,1
2019,permakültür,komunistmacglu,1
2019,permakültür,konak_ilcemem,1
2019,permakültür,medretimu,1
2019,permakültür,mehmets72019682,1
2019,permakültür,memethasantufan,1
2019,permakültür,meral_aksener,1
2019,permakültür,mert_yasar,1
2019,permakültür,mfbakir,1
2019,permakültür,minervaknecht,1
2019,permakültür,mkirikkanat,1
2019,permakültür,muallimramazan,1
2019,permakültür,mustafadsbudak,1
2019,permakültür,mutludogru01,1
2019,permakültür,neolojivakfi,1
2019,permakültür,nevraakin,1
2019,permakültür,ogretmenist34,1
2019,permakültür,okuloncesi34MEM,1
2019,permakültür,ozgeeasln,1
2019,permakültür,ozgremreaksoy,1
2019,permakültür,ozgundundar,1
2019,permakültür,ozlem07orsa,1
2019,permakültür,pandoraimperix,1
2019,permakültür,sadik0707,1
2019,permakültür,sekoyapelit,1
2019,permakültür,serefoguz,1
2019,permakültür,sevimsiz__,1
2019,permakültür,sifiratikgov,1
2019,permakültür,slhrdr,1
2019,permakültür,sozluk,1
2019,permakültür,sukhov_fyodor,1
2019,permakültür,tarimanaliz,1
2019,permakültür,tarimpusulasi,1
2019,permakültür,temavakfi,1
2019,permakültür,thekaganov,1
2019,permakültür,tokatvaliligi,1
2019,permakültür,trt,1
2019,permakültür,trthaber,1
2019,permakültür,unquale,1
2019,permakültür,urbangrowthlg,1
2019,permakültür,uskudarbld,1
2019,permakültür,yahsiomer,1
2019,permakültür,yeryuzudernegi,1
2019,permakültür,yunusunbabasi,1
2019,pestisit kullanımı,TCTarim,13
2019,pestisit kullanımı,bekirpakdemirli,7
2019,pestisit kullanımı,bulentilgaz,4
2019,pestisit kullanımı,drdaisyy,3
2019,pestisit kullanımı,AlpSirman,1
2019,pestisit kullanımı,BugdayDernegi,1
2019,pestisit kullanımı,Greenpeace_Med,1
2019,pestisit kullanımı,Makaram_Tr,1
2019,pestisit kullanımı,Maydan_Oz,1
2019,pestisit kullanımı,RTErdogan,1
2019,pestisit kullanımı,Selcuk_Atak_,1
2019,pestisit kullanımı,SlanAlp,1
2019,pestisit kullanımı,atarliprinciss,1
2019,pestisit kullanımı,bkarmil_,1
2019,pestisit kullanımı,chamurbebe,1
2019,pestisit kullanımı,dradnankaradas,1
2019,pestisit kullanımı,dw_turkce,1
2019,pestisit kullanımı,fatihportakal,1
2019,pestisit kullanımı,fuatdomanic,1
2019,pestisit kullanımı,fuatoktay06,1
2019,pestisit kullanımı,get_regrann,1
2019,pestisit kullanımı,gurkanakgunes,1
2019,pestisit kullanımı,haluk_levent,1
2019,pestisit kullanımı,hsoneryalcin,1
2019,pestisit kullanımı,irfandonat,1
2019,pestisit kullanımı,kilicdarogluk,1
2019,pestisit kullanımı,mehmettuluce4,1
2019,pestisit kullanımı,onurarpat,1
2019,pestisit kullanımı,ozgurcakir81,1
2019,pestisit kullanımı,senkimkarga,1
2019,pestisit kullanımı,sosyalded,1
2019,pestisit kullanımı,tab_merkez,1
2019,pestisit kullanımı,tarimyazari,1
2019,pestisit kullanımı,tunckuyucu,1
2019,pestisit kullanımı,ustunezer,1
2019,pestisit kullanımı,wittequeen,1
2019,pestisit kullanımı,yakupbugra,1
2019,planlı otlatma,mehmettuluce4,1
2019,planlı otlatma,mim_muzaffer,1
2019,pozitif tarım,bekirpakdemirli,3
2019,pozitif tarım,ProfDemirtas,2
2019,pozitif tarım,RTErdogan,2
2019,pozitif tarım,cemseymen,2
2019,pozitif tarım,AYomra,1
2019,pozitif tarım,Aksungur__,1
2019,pozitif tarım,BULLSBEARS2016,1
2019,pozitif tarım,Banu_KT,1
2019,pozitif tarım,BeratAlbayrak,1
2019,pozitif tarım,BloombergHT,1
2019,pozitif tarım,DurmusYillmaz,1
2019,pozitif tarım,ERGUNCGLR,1
2019,pozitif tarım,HsnBozkurt,1
2019,pozitif tarım,KarataySamim,1
2019,pozitif tarım,KucukkayaIsmail,1
2019,pozitif tarım,MTanal,1
2019,pozitif tarım,MacitMucit1,1
2019,pozitif tarım,Meminsin1907,1
2019,pozitif tarım,SefiBolge,1
2019,pozitif tarım,TCTarim,1
2019,pozitif tarım,TebernKireci1,1
2019,pozitif tarım,TlaySever,1
2019,pozitif tarım,Y_Buyukersen,1
2019,pozitif tarım,ZaferArapkirli,1
2019,pozitif tarım,ZelenskyyUa,1
2019,pozitif tarım,Zerrinn14,1
2019,pozitif tarım,_hikka99,1
2019,pozitif tarım,acikcenk,1
2019,pozitif tarım,ahmethamdicamli,1
2019,pozitif tarım,aklingozu,1
2019,pozitif tarım,alibabacan,1
2019,pozitif tarım,arif_yagmurcu,1
2019,pozitif tarım,bahadr_karata,1
2019,pozitif tarım,bbcturkce,1
2019,pozitif tarım,derinhisse,1
2019,pozitif tarım,derinmerto,1
2019,pozitif tarım,drhaluksavas,1
2019,pozitif tarım,ekonomikanaliz,1
2019,pozitif tarım,ekonomist_hatun,1
2019,pozitif tarım,enisbehar,1
2019,pozitif tarım,erginkahveci06,1
2019,pozitif tarım,evrimagaci,1
2019,pozitif tarım,gunaydingokhan,1
2019,pozitif tarım,hasangulturk,1
2019,pozitif tarım,hsoneryalcin,1
2019,pozitif tarım,istaysekilic,1
2019,pozitif tarım,iyiparti,1
2019,pozitif tarım,krmzkedikitap,1
2019,pozitif tarım,odakitap,1
2019,pozitif tarım,samiltayyar27,1
2019,pozitif tarım,taideristeaile,1
2019,pozitif tarım,tarimbakan,1
2019,pozitif tarım,tarimyazari,1
2019,pozitif tarım,tayfunuzbay,1
2019,pozitif tarım,turgayguler,1
2019,pozitif tarım,yeniakit,1
2019,pozitif tarım,ziraatodalari,1
2019,toprak işlemesiz tarım,mehmettuluce4,2
2019,toprak işlemesiz tarım,nastamyildiz,1
2019,toprak işlemesiz tarım,sakcig55,1
2019,yeşil gübreleme,HTutuncu,2
2019,yeşil gübreleme,BogaziciYonetim,1
2019,yeşil gübreleme,E_Rusd,1
2019,yeşil gübreleme,EdipCitlakoglu,1
2019,yeşil gübreleme,RTErdogan,1
2019,yeşil gübreleme,YouTube,1
2019,yeşil gübreleme,avrupakoylusu,1
2019,yeşil gübreleme,dragundogdu,1
2019,yeşil gübreleme,drbakidemirel,1
2019,yeşil gübreleme,ekrem_imamoglu,1
2019,yeşil gübreleme,mehmettuluce4,1
2020,bütüncül yönetim,AnadoluMeralari,6
2020,bütüncül yönetim,Yudheyn,5
2020,bütüncül yönetim,anadolumeralari,3
2020,bütüncül yönetim,ArgudenAkd,2
2020,bütüncül yönetim,OPSIgov,2
2020,bütüncül yönetim,SavoryInstitute,2
2020,bütüncül yönetim,AllanRSavory,1
2020,bütüncül yönetim,BugdayDernegi,1
2020,bütüncül yönetim,FontaSpor,1
2020,bütüncül yönetim,Furkan__Dizdar,1
2020,bütüncül yönetim,GezsenAnadoluyu,1
2020,bütüncül yönetim,Keskin_Huseyin,1
2020,bütüncül yönetim,MaltepeBelTr,1
2020,bütüncül yönetim,Mehmet_05MS,1
2020,bütüncül yönetim,NFTInwt,1
2020,bütüncül yönetim,NatGeo,1
2020,bütüncül yönetim,Sebnem_On,1
2020,bütüncül yönetim,Seda_Ozen,1
2020,bütüncül yönetim,SultanbeyliBel,1
2020,bütüncül yönetim,TCKulturTurizm,1
2020,bütüncül yönetim,TuncsiperSerap,1
2020,bütüncül yönetim,TurkishIndy,1
2020,bütüncül yönetim,YouTube,1
2020,bütüncül yönetim,ZAIMOGLUCeMZaY,1
2020,bütüncül yönetim,aDilipak,1
2020,bütüncül yönetim,a_serif_izgoren,1
2020,bütüncül yönetim,acikradyo,1
2020,bütüncül yönetim,durukandudu,1
2020,bütüncül yönetim,guliz28,1
2020,bütüncül yönetim,hakansukur,1
2020,bütüncül yönetim,hdenizalp,1
2020,bütüncül yönetim,marmarabb,1
2020,bütüncül yönetim,mehmettuluce4,1
2020,bütüncül yönetim,savoryinstitute,1
2020,bütüncül yönetim,sco1905,1
2020,bütüncül yönetim,utikadofficial,1
2020,bütüncül yönetim,yeayozen,1
2020,bütüncül yönetim,zehirsiz_ag,1
2020,ekolojik onarım,Yudheyn,1
2020,ekolojik onarım,murat_kurum,1
2020,ekolojik onarım,tuncaysonel,1
2020,meraların onarımı,barissaylak,2
2020,meraların onarımı,TCTarim,1
2020,meraların onarımı,bekirpakdemirli,1
2020,monokültür tarım,recepnazli,2
2020,monokültür tarım,saglikli_tarim,2
2020,monokültür tarım,ANTALYA_TOM,1
2020,monokültür tarım,TCTarim,1
2020,monokültür tarım,Yeni1Mecra,1
2020,monokültür tarım,bekirpakdemirli,1
2020,monokültür tarım,berfuhenazazi,1
2020,monokültür tarım,ersinyazici1,1
2020,monokültür tarım,gokhankaraca_,1
2020,monokültür tarım,senerabdullatif,1
2020,monokültür tarım,solpartibilgi,1
2020,onarıcı tarım,Yudheyn,14
2020,onarıcı tarım,AnadoluMeralari,10
2020,onarıcı tarım,ANTALYA_TOM,6
2020,onarıcı tarım,bekirpakdemirli,6
2020,onarıcı tarım,ersinyazici1,6
2020,onarıcı tarım,anadolumeralari,5
2020,onarıcı tarım,gkhankaraca,4
2020,onarıcı tarım,kissthegroundoc,4
2020,onarıcı tarım,acikradyo,3
2020,onarıcı tarım,NFTInwt,2
2020,onarıcı tarım,Yesilist,2
2020,onarıcı tarım,cemseymen,2
2020,onarıcı tarım,durukandudu,2
2020,onarıcı tarım,gokhankaraca_,2
2020,onarıcı tarım,hdenizalp,2
2020,onarıcı tarım,netflixturkiye,2
2020,onarıcı tarım,Akdenizun,1
2020,onarıcı tarım,BakiKaracay,1
2020,onarıcı tarım,BugdayDernegi,1
2020,onarıcı tarım,CanKazaz_,1
2020,onarıcı tarım,Dr_Unlu32,1
2020,onarıcı tarım,Jetwell,1
2020,onarıcı tarım,NatGeo,1
2020,onarıcı tarım,OrhnOzctlbs,1
2020,onarıcı tarım,Safi_Mera,1
2020,onarıcı tarım,SavoryInstitute,1
2020,onarıcı tarım,Seda_Ozen,1
2020,onarıcı tarım,TCTarim,1
2020,onarıcı tarım,YouTube,1
2020,onarıcı tarım,alicandir,1
2020,onarıcı tarım,antalyaborsa,1
2020,onarıcı tarım,bohringerstein,1
2020,onarıcı tarım,ekrem_imamoglu,1
2020,onarıcı tarım,handeocba,1
2020,onarıcı tarım,hatcakap,1
2020,onarıcı tarım,kisstheground,1
2020,onarıcı tarım,kissthegroundCA,1
2020,onarıcı tarım,leventkurnaz,1
2020,onarıcı tarım,lutfisunar,1
2020,onarıcı tarım,mert__firat,1
2020,onarıcı tarım,sihirlitohumlar,1
2020,onarıcı tarım,tarkan,1
2020,onarıcı tarım,umitkabuli,1
2020,onarıcı tarım,umitsahin,1
2020,onarıcı tarım,yesilgazete,1
2020,onarıcı tarım,ytoparlar,1
2020,onarıcı tarım,zehirsiz_ag,1
2020,onarım çağı,Yudheyn,7
2020,onarım çağı,yesilgazete,5
2020,onarım çağı,gunesinoya,2
2020,onarım çağı,irazcandas,2
2020,onarım çağı,EnginAyta3,1
2020,onarım çağı,NoHypeeee,1
2020,onarım çağı,Urbarli,1
2020,onarım çağı,YouTube,1
2020,onarım çağı,thehousert,1
2020,permakültür,ANTALYA_TOM,60
2020,permakültür,bekirpakdemirli,52
2020,permakültür,ersinyazici1,52
2020,permakültür,gkhankaraca,34
2020,permakültür,yesilodak,25
2020,permakültür,gokhankaraca_,20
2020,permakültür,antalyaborsa,16
2020,permakültür,alicandir,13
2020,permakültür,permaturkvakfi,10
2020,permakültür,Akdenizun,9
2020,permakültür,leventkurnaz,9
2020,permakültür,TCTarim,7
2020,permakültür,2040Film,5
2020,permakültür,PKolektifi,5
2020,permakültür,kastamonuunv,5
2020,permakültür,BakiKaracay,4
2020,permakültür,Dr_Unlu32,4
2020,permakültür,KadikoyKD,4
2020,permakültür,TRTRadyo1,4
2020,permakültür,apelasyon,4
2020,permakültür,recepnazli,4
2020,permakültür,toguresmi,4
2020,permakültür,cemseymen,3
2020,permakültür,mehemcakir,3
2020,permakültür,KateRaworth,2
2020,permakültür,KokopelliSehir,2
2020,permakültür,OrhnOzctlbs,2
2020,permakültür,ProjectDrawdown,2
2020,permakültür,YouTube,2
2020,permakültür,bilgekeykubat,2
2020,permakültür,dgcsncr,2
2020,permakültür,dr_veysi,2
2020,permakültür,irazcandas,2
2020,permakültür,kadikoybelediye,2
2020,permakültür,muratkgirgin,2
2020,permakültür,ozlemyildiz1881,2
2020,permakültür,tarimdabugun,2
2020,permakültür,tcmeb,2
2020,permakültür,uzeyir_uludag,2
2020,permakültür,ziyaselcuk,2
2020,permakültür,1bahcevan,1
2020,permakültür,3genonline,1
2020,permakültür,85HuysuzveTatli,1
2020,permakültür,AdemKoca46,1
2020,permakültür,AdemSimsek33,1
2020,permakültür,AkdenizilceMem,1
2020,permakültür,AliFuatGulmez,1
2020,permakültür,AnadoluMeralari,1
2020,permakültür,AntalyaValilik,1
2020,permakültür,BK_cnnmdngl,1
2020,permakültür,BahadrAltan1,1
2020,permakültür,BaranKk20,1
2020,permakültür,BilsemMeb,1
2020,permakültür,BloombergHT,1
2020,permakültür,CaptainTrust_,1
2020,permakültür,CiftciNecmeddin,1
2020,permakültür,Code2040,1
2020,permakültür,DR_SiziDinliyor,1
2020,permakültür,DRdunyasi,1
2020,permakültür,Evdoksia_,1
2020,permakültür,Faruk89671641,1
2020,permakültür,GezsenAnadoluyu,1
2020,permakültür,GittiGidiyor,1
2020,permakültür,HDPgenelmerkezi,1
2020,permakültür,KentSavunmasi_,1
2020,permakültür,KurtogluKagan,1
2020,permakültür,MebOrgm,1
2020,permakültür,MedeniyetiTohum,1
